customer_id,customer_name,monthly_income,loan_amount,collateral_value,duration,interest_rate,existing_debts,credit_score,employment_type,monthly_emi,after_emi,debt_to_income_ratio,loan_to_income_ratio,collateral_to_loan_ratio,approval_probability,risk_score,approved
CUST-01927,Lakshan Rathnayake,81000,2850000,2580000,48,14,21500,641,Self-Employed,77880,-18380,1.2269,35.19,0.91,0,100,0
CUST-00888,Kasun Rajapaksa,434000,15000000,17830000,60,13,172000,769,Private Sector,341296,-79296,1.1827,34.56,1.19,0,100,0
CUST-04052,Nipuni Cassim,97000,2900000,3070000,60,15,17500,658,Government,68991,10509,0.8917,29.9,1.06,36,64,0
CUST-01539,Sachini Hettiarachchi,662000,3300000,4120000,72,12,56500,764,Government,64516,540984,0.1828,4.98,1.25,95,5,1
CUST-03990,Zainab De Silva,100000,800000,900000,36,15,32000,538,Business Owner,27732,40268,0.5973,8.0,1.12,64,36,1
CUST-00051,Mohamed Silva,40000,1400000,0,60,14,7500,499,Private Sector,32576,-76,1.0019,35.0,0.0,0,100,0
CUST-04563,Manjula Liyanage,167000,850000,0,36,14,9000,755,Senior Mgmt,29051,128949,0.2279,5.09,0.0,95,5,1
CUST-03488,Roshan Mendis,199000,4000000,2570000,60,18,71000,747,Private Sector,101574,26426,0.8672,20.1,0.64,52,48,1
CUST-04429,Suresh Herath,224000,7850000,0,60,13,42500,568,Government,178612,2888,0.9871,35.04,0.0,0,100,0
CUST-03643,Gayani Kumar,120000,4200000,4030000,60,14,39000,795,Private Sector,97727,-16727,1.1394,35.0,0.96,0,100,0
CUST-00678,Thilini Karunaratne,138000,4150000,0,48,16,58000,600,Self-Employed,117612,-37612,1.2726,30.07,0.0,0,100,0
CUST-04167,Tharindu Abeysekara,641000,15000000,15460000,60,12,219500,586,Private Sector,333667,87833,0.863,23.4,1.03,73,27,1
CUST-00996,Thisara Karunaratne,679000,15000000,23800000,72,14,269000,714,Private Sector,309086,100914,0.8514,22.09,1.59,95,5,1
CUST-02260,Sunil Rathnayake,37000,300000,0,24,14,2000,699,Government,14404,20596,0.4434,8.11,0.0,54,46,1
CUST-02186,Nipuni Herath,145000,1150000,0,48,16,9500,808,Private Sector,32591,102909,0.2903,7.93,0.0,95,5,1
CUST-02674,Mohamed Gunaratne,46000,700000,0,48,16,7000,552,Government,19838,19162,0.5834,15.22,0.0,36,64,0
CUST-04106,Priyantha Wickramasinghe,55000,1900000,980000,36,14,25000,449,Business Owner,64937,-34937,1.6352,34.55,0.52,0,100,0
CUST-02409,Chathura Wickramasinghe,679000,3400000,2370000,60,14,11000,564,Self-Employed,79112,588888,0.1327,5.01,0.7,77,23,1
CUST-03608,Nipuni Karunaratne,59000,1200000,1070000,36,15,8500,728,Private Sector,41598,8902,0.8491,20.34,0.89,21,79,0
CUST-01098,Roshan Herath,44000,550000,510000,24,14,15500,750,Private Sector,26407,2093,0.9524,12.5,0.93,0,100,0
CUST-00249,Kavindu Jayasinghe,162000,1950000,1270000,60,18,38000,607,Government,49517,74483,0.5402,12.04,0.65,83,17,1
CUST-02289,Chathura Samaraweera,212000,4650000,3870000,72,15,6000,747,Government,98324,107676,0.4921,21.93,0.83,95,5,1
CUST-03660,Dinesh Rathnayake,85000,700000,820000,24,13,11500,752,Self-Employed,33279,40221,0.5268,8.24,1.17,80,20,1
CUST-04949,Priyantha Weerasinghe,154000,5400000,6020000,60,14,41500,592,Private Sector,125649,-13149,1.0854,35.06,1.11,0,100,0
CUST-04064,Nipuni Gunaratne,61000,750000,0,36,15,15500,623,Self-Employed,25999,19501,0.6803,12.3,0.0,22,78,1
CUST-00206,Roshan Seneviratne,215000,2150000,1550000,48,18,37500,578,Senior Mgmt,63156,114344,0.4682,10.0,0.72,91,9,1
CUST-02263,Kumar Kumar,367000,12850000,18270000,60,15,48500,870,Private Sector,305701,12799,0.9651,35.01,1.42,43,57,0
CUST-04505,Nimal Seneviratne,197000,6900000,7560000,48,18,31500,608,Private Sector,202687,-37187,1.1888,35.03,1.1,0,100,0
CUST-03554,Malith Gunasekara,58000,1750000,0,48,16,14500,802,Government,49595,-6095,1.1051,30.17,0.0,0,100,0
CUST-02087,Mahesh Liyanage,142000,1150000,1370000,36,16,42500,720,Private Sector,40431,59069,0.584,8.1,1.19,91,9,1
CUST-03541,Pradeep Bandara,91000,1350000,0,48,17,47000,644,Business Owner,38954,5046,0.9445,14.84,0.0,0,100,0
CUST-01314,Mahesh Mendis,64000,1300000,0,48,13,8500,584,Private Sector,34876,20624,0.6777,20.31,0.0,34,66,0
CUST-04997,Priyantha Hettiarachchi,223000,4900000,4920000,72,17,45500,517,Self-Employed,109006,68494,0.6929,21.97,1.0,60,40,1
CUST-04105,Dinesh Kumar,72000,1600000,0,48,15,13500,574,Government,44529,13971,0.806,22.22,0.0,16,84,0
CUST-00215,Isuru Abeysekara,175000,1750000,2000000,48,13,32500,818,Government,46948,95552,0.454,10.0,1.14,95,5,1
CUST-04499,Nuwan Mendis,70000,1250000,0,36,13,13000,590,Self-Employed,42117,14883,0.7874,17.86,0.0,3,97,0
CUST-03624,Udaya Peiris,123000,3700000,0,48,15,56500,638,Self-Employed,102974,-36474,1.2965,30.08,0.0,0,100,0
CUST-04840,Sanduni Fernando,82000,1800000,0,48,16,20500,756,Private Sector,51013,10487,0.8721,21.95,0.0,27,73,0
CUST-01051,Suresh Rajapaksa,350000,1750000,780000,48,12,48000,678,Business Owner,46084,255916,0.2688,5.0,0.45,92,8,1
CUST-00432,Suresh Rajapaksa,171000,4300000,4300000,72,13,30000,701,Private Sector,86319,54681,0.6802,25.15,1.0,88,12,1
CUST-02203,Fathima Mendis,666000,5350000,6710000,72,18,204000,687,Business Owner,122022,339978,0.4895,8.03,1.25,95,5,1
CUST-01573,Udaya Herath,85000,1850000,1080000,48,13,8000,824,Private Sector,49631,27369,0.678,21.76,0.58,66,34,1
CUST-00940,Gayani Seneviratne,103000,2250000,2280000,36,15,19500,544,Private Sector,77997,5503,0.9466,21.84,1.01,0,100,0
CUST-01921,Isuru Bandara,154000,4600000,0,60,15,38000,845,Government,109434,6566,0.9574,29.87,0.0,18,82,0
CUST-02395,Dasun Seneviratne,99000,2950000,3090000,36,12,12500,706,Private Sector,97982,-11482,1.116,29.8,1.05,0,100,0
CUST-03725,Thisara Gamage,205000,1650000,1200000,36,13,19500,798,Government,55595,129905,0.3663,8.05,0.73,95,5,1
CUST-04749,Chaminda Samaraweera,202000,6050000,5830000,48,15,64500,758,Private Sector,168376,-30876,1.1529,29.95,0.96,0,100,0
CUST-00159,Nimal Munasinghe,97000,1450000,1530000,36,14,3000,769,Government,49558,44442,0.5418,14.95,1.06,95,5,1
CUST-03559,Isuru Cassim,667000,6650000,0,48,14,6000,785,Government,181721,479279,0.2814,9.97,0.0,95,5,1
CUST-00459,Lakshan Perera,193000,3850000,2530000,72,17,84500,464,Self-Employed,85648,22852,0.8816,19.95,0.66,12,88,0
CUST-03059,Sampath Dissanayake,88000,1300000,0,60,18,24000,601,Senior Mgmt,33011,30989,0.6479,14.77,0.0,58,42,1
CUST-00480,Ruwan Munasinghe,65000,300000,0,36,13,19000,593,Private Sector,10108,35892,0.4478,4.62,0.0,54,46,1
CUST-03876,Sanduni Herath,45000,1350000,0,36,15,7000,616,Private Sector,46798,-8798,1.1955,30.0,0.0,0,100,0
CUST-02848,Malith Mendis,631000,9450000,14140000,72,12,163500,755,Private Sector,184749,282751,0.5519,14.98,1.5,95,5,1
CUST-00134,Roshan Cassim,113000,2800000,0,60,18,53000,531,Business Owner,71102,-11102,1.0982,24.78,0.0,0,100,0
CUST-03416,Kumar Fernando,429000,2150000,1570000,60,15,47000,711,Government,51148,330852,0.2288,5.01,0.73,95,5,1
CUST-03397,Sampath Raghavan,164000,3300000,3850000,72,17,57000,661,Private Sector,73412,33588,0.7952,20.12,1.17,65,35,1
CUST-00885,Nuwan Hettiarachchi,99000,2000000,0,36,12,2500,593,Private Sector,66429,30071,0.6963,20.2,0.0,49,51,0
CUST-01663,Ravi Kumar,782000,3900000,5260000,48,12,280000,624,Self-Employed,102702,399298,0.4894,4.99,1.35,87,13,1
CUST-01040,Dasun Samaraweera,679000,14950000,15830000,84,15,362500,575,Self-Employed,288486,28014,0.9587,22.02,1.06,35,65,0
CUST-01471,Isuru Silva,153000,3050000,2640000,48,17,51500,797,Private Sector,88008,13492,0.9118,19.93,0.87,35,65,0
CUST-03079,Dasun Bandara,207000,3750000,4790000,48,17,76000,690,Business Owner,108206,22794,0.8899,18.12,1.28,45,55,1
CUST-04570,Priyantha Fernando,247000,7400000,8090000,84,18,77000,733,Private Sector,155532,14468,0.9414,29.96,1.09,34,66,0
CUST-00173,Buddhika Dissanayake,102000,800000,0,48,12,17000,777,Private Sector,21067,63933,0.3732,7.84,0.0,89,11,1
CUST-04319,Dilshan Karunaratne,786000,15000000,22120000,72,17,59000,663,Private Sector,333692,393308,0.4996,19.08,1.47,95,5,1
CUST-03822,Sunil Fernando,165000,2000000,890000,48,14,15500,762,Government,54653,94847,0.4252,12.12,0.45,95,5,1
CUST-02096,Amal Ekanayake,356000,8900000,12840000,60,16,16000,661,Senior Mgmt,216431,123569,0.6529,25.0,1.44,95,5,1
CUST-01178,Zainab Mendis,170000,2050000,1420000,36,17,38500,813,Government,73088,58412,0.6564,12.06,0.69,95,5,1
CUST-03262,Kavindu Silva,431000,7750000,10320000,60,13,120500,748,Private Sector,176336,134164,0.6887,17.98,1.33,95,5,1
CUST-01195,Shanika Fernando,98000,800000,0,48,18,30500,528,Private Sector,23500,44000,0.551,8.16,0.0,57,43,0
CUST-01011,Fathima Weerasinghe,302000,6050000,8810000,48,15,60500,716,Business Owner,168376,73124,0.7579,20.03,1.46,82,18,1
CUST-01268,Hasitha Munasinghe,155000,3100000,3360000,60,13,71000,497,Self-Employed,70535,13465,0.9131,20.0,1.08,1,99,0
CUST-01506,Isuru Mendis,206000,7200000,6720000,60,16,42000,788,Government,175090,-11090,1.0538,34.95,0.93,0,100,0
CUST-04060,Kasun Amarasekara,53000,550000,0,36,13,21000,697,Private Sector,18532,13468,0.7459,10.38,0.0,22,78,0
CUST-00377,Dasun Abeysekara,199000,2000000,0,48,17,26500,714,Private Sector,57710,114790,0.4232,10.05,0.0,92,8,1
CUST-04805,Dilshan Rathnayake,229000,4100000,4740000,60,17,1000,591,Business Owner,101896,126104,0.4493,17.9,1.16,86,14,1
CUST-01219,Ravi Mendis,221000,3300000,0,72,12,11500,728,Private Sector,64516,144984,0.344,14.93,0.0,95,5,1
CUST-04270,Kasun Munasinghe,94000,1150000,690000,48,15,8500,650,Self-Employed,32005,53495,0.4309,12.23,0.6,73,27,1
CUST-01729,Nimal Ekanayake,167000,3000000,3740000,60,14,64500,674,Private Sector,69805,32695,0.8042,17.96,1.25,64,36,1
CUST-00901,Thisara De Silva,315000,1600000,1460000,48,16,164500,512,Business Owner,45344,105156,0.6662,5.08,0.91,73,27,0
CUST-01987,Ruwan Hettiarachchi,86000,2150000,0,48,13,39000,479,Business Owner,57679,-10679,1.1242,25.0,0.0,0,100,0
CUST-00935,Gayani Raghavan,65000,1950000,0,60,15,27500,755,Private Sector,46390,-8890,1.1368,30.0,0.0,0,100,0
CUST-00921,Ruwan Raghavan,138000,3050000,2490000,60,12,23500,689,Private Sector,67846,46654,0.6619,22.1,0.82,76,24,1
CUST-01970,Sachini Herath,40000,700000,340000,24,16,9500,608,Private Sector,34274,-3774,1.0943,17.5,0.49,0,100,0
CUST-03249,Shanika Raghavan,179000,2700000,2030000,60,13,40000,852,Government,61433,77567,0.5667,15.08,0.75,95,5,1
CUST-03581,Nirosha Silva,84000,2950000,3690000,48,15,23000,697,Private Sector,82101,-21101,1.2512,35.12,1.25,0,100,0
CUST-04402,Pradeep Karunaratne,121000,3650000,4870000,72,15,41000,606,Senior Mgmt,77179,2821,0.9767,30.17,1.33,0,100,0
CUST-03813,Mahesh Wickramasinghe,75000,2250000,0,60,13,17000,729,Private Sector,51194,6806,0.9093,30.0,0.0,5,95,0
CUST-00630,Udaya Munasinghe,42000,1050000,0,36,17,16500,754,Private Sector,37435,-11935,1.2842,25.0,0.0,0,100,0
CUST-00960,Isuru Weerasinghe,221000,1750000,830000,60,12,2500,778,Private Sector,38928,179572,0.1875,7.92,0.47,95,5,1
CUST-01149,Zainab Gunasekara,218000,6550000,6480000,72,12,49000,856,Government,128054,40946,0.8122,30.05,0.99,86,14,1
CUST-04103,Ravi Gunaratne,180000,3950000,4820000,48,18,15000,900,Government,116031,48969,0.7279,21.94,1.22,94,6,1
CUST-02052,Kumar Rathnayake,77000,400000,0,48,18,0,768,Government,11750,65250,0.1526,5.19,0.0,95,5,1
CUST-00188,Nuwan Herath,51000,1300000,0,48,15,1500,789,Government,36180,13320,0.7388,25.49,0.0,36,64,0
CUST-02055,Dinesh Wickramasinghe,282000,2250000,0,48,12,112500,597,Business Owner,59251,110249,0.609,7.98,0.0,70,30,1
CUST-00471,Tharindu Riaz,109000,1650000,1690000,48,13,28500,775,Private Sector,44265,36235,0.6676,15.14,1.02,77,23,1
CUST-03603,Roshan Weerasinghe,294000,10300000,14210000,84,15,74500,769,Private Sector,198757,20743,0.9294,35.03,1.38,57,43,1
CUST-01365,Kumar Jayawardena,154000,1850000,1130000,36,16,56500,694,Private Sector,65041,32459,0.7892,12.01,0.61,59,41,0
CUST-03063,Thisara Karunaratne,258000,5150000,5780000,48,14,69000,557,Self-Employed,140731,48269,0.8129,19.96,1.12,53,47,0
CUST-02324,Dilshan Gunaratne,211000,2550000,2630000,48,12,63500,758,Government,67151,80349,0.6192,12.09,1.03,95,5,1
CUST-04579,Sachini Gunasekara,592000,14800000,18730000,72,17,10500,681,Business Owner,329243,252257,0.5739,25.0,1.27,95,5,1
CUST-02861,Lahiru De Silva,70000,2100000,0,48,17,27500,659,Private Sector,60596,-18096,1.2585,30.0,0.0,0,100,0
CUST-04977,Roshan Bandara,71000,1050000,860000,36,15,18500,708,Government,36399,16101,0.7732,14.79,0.82,50,50,1
CUST-02980,Fathima Cassim,589000,11800000,14500000,72,13,212000,577,Self-Employed,236874,140126,0.7621,20.03,1.23,73,27,1
CUST-00669,Sanduni Gunaratne,41000,1250000,1130000,36,16,10000,622,Private Sector,43946,-12946,1.3158,30.49,0.9,0,100,0
CUST-00969,Kumar Samaraweera,121000,950000,0,48,16,12000,693,Self-Employed,26923,82077,0.3217,7.85,0.0,76,24,1
CUST-03703,Kumar Wickramasinghe,120000,2400000,0,48,15,31500,770,Government,66794,21706,0.8191,20.0,0.0,50,50,1
CUST-02688,Dilshan Hettiarachchi,242000,2900000,2060000,36,17,116500,760,Business Owner,103393,22107,0.9086,11.98,0.71,48,52,1
CUST-03625,Fathima Perera,59000,2050000,2140000,36,15,8500,629,Self-Employed,71064,-20564,1.3485,34.75,1.04,0,100,0
CUST-02577,Roshan Gunasekara,397000,13900000,0,60,16,174000,455,Self-Employed,338021,-115021,1.2897,35.01,0.0,0,100,0
CUST-00395,Kumar Ekanayake,121000,2200000,1720000,48,18,55500,469,Self-Employed,64625,875,0.9928,18.18,0.78,0,100,0
CUST-00179,Ravi Karunaratne,44000,450000,0,24,14,6000,669,Private Sector,21606,16394,0.6274,10.23,0.0,36,64,0
CUST-03614,Ishara Cassim,312000,4700000,0,72,18,13000,865,Government,107197,191803,0.3852,15.06,0.0,95,5,1
CUST-01354,Ayesha Perera,36000,550000,0,24,12,1500,832,Government,25890,8610,0.7608,15.28,0.0,29,71,0
CUST-02369,Ravi Jayawardena,95000,1700000,860000,48,16,42500,631,Private Sector,48178,4322,0.9545,17.89,0.51,0,100,0
CUST-03358,Ishara Peiris,506000,4050000,3200000,60,13,185500,635,Private Sector,92150,228350,0.5487,8.0,0.79,90,10,1
CUST-03899,Chaminda Perera,392000,1950000,2070000,48,14,72500,607,Private Sector,53287,266213,0.3209,4.97,1.06,95,5,1
CUST-02960,Fathima Bandara,80000,1600000,0,36,14,18000,539,Private Sector,54684,7316,0.9085,20.0,0.0,0,100,0
CUST-02435,Kasun Wickramasinghe,196000,1550000,850000,36,14,80000,533,Self-Employed,52975,63025,0.6784,7.91,0.55,54,46,0
CUST-04554,Priyantha Bandara,47000,950000,0,24,13,7500,514,Self-Employed,45165,-5665,1.1205,20.21,0.0,0,100,0
CUST-03111,Pradeep Ekanayake,523000,11500000,10650000,72,14,249000,624,Business Owner,236966,37034,0.9292,21.99,0.93,51,49,1
CUST-03587,Thisara Cassim,227000,5700000,8740000,60,17,84000,610,Business Owner,141660,1340,0.9941,25.11,1.53,0,100,0
CUST-02368,Sampath Silva,193000,3850000,3390000,48,18,27000,849,Government,113094,52906,0.7259,19.95,0.88,94,6,1
CUST-01057,Ayesha Seneviratne,65000,1450000,0,36,17,24000,486,Self-Employed,51696,-10696,1.1646,22.31,0.0,0,100,0
CUST-02656,Dinesh Gunasekara,234000,5850000,6660000,48,15,37000,825,Private Sector,162810,34190,0.8539,25.0,1.14,73,27,1
CUST-00667,Pradeep Peiris,208000,1650000,1510000,36,15,25500,708,Senior Mgmt,57198,125302,0.3976,7.93,0.92,95,5,1
CUST-00460,Chamara Ekanayake,349000,4200000,4820000,60,17,9000,702,Government,104381,235619,0.3249,12.03,1.15,95,5,1
CUST-02589,Suresh Weerasinghe,435000,3500000,0,60,12,27500,730,Government,77856,329644,0.2422,8.05,0.0,95,5,1
CUST-01823,Nirosha Kumar,494000,7400000,0,84,13,127500,784,Private Sector,134621,231879,0.5306,14.98,0.0,94,6,1
CUST-01376,Nuwan Gamage,146000,1750000,0,48,13,36500,706,Private Sector,46948,62552,0.5716,11.99,0.0,80,20,1
CUST-03004,Buddhika Weerasinghe,119000,2400000,1960000,60,12,5500,632,Government,53387,60113,0.4948,20.17,0.82,88,12,1
CUST-01674,Suresh Rajapaksa,121000,1200000,530000,48,17,14500,609,Government,34626,71874,0.406,9.92,0.44,85,15,1
CUST-04598,Ayesha Weerasinghe,729000,10950000,13360000,84,15,147000,853,Government,211299,370701,0.4915,15.02,1.22,95,5,1
CUST-01589,Kumar Abeysekara,175000,900000,0,48,14,79000,488,Self-Employed,24594,71406,0.592,5.14,0.0,47,53,0
CUST-02158,Sanduni Herath,607000,15000000,17410000,84,18,209000,794,Private Sector,315268,82732,0.8637,24.71,1.16,90,10,1
CUST-01680,Kumar Seneviratne,312000,6850000,7590000,60,14,136500,762,Business Owner,159388,16112,0.9484,21.96,1.11,44,56,0
CUST-04229,Malith Weerasinghe,97000,500000,0,48,15,15500,771,Private Sector,13915,67585,0.3032,5.15,0.0,89,11,1
CUST-03247,Ruwan Seneviratne,193000,3850000,4470000,72,12,24500,655,Government,75268,93232,0.5169,19.95,1.16,95,5,0
CUST-03911,Dasun Jayawardena,71000,700000,0,36,16,6500,589,Private Sector,24610,39890,0.4382,9.86,0.0,54,46,1
CUST-02817,Zainab Mendis,33000,250000,0,24,18,4500,610,Government,12481,16019,0.5146,7.58,0.0,41,59,0
CUST-00103,Isuru Liyanage,168000,1350000,0,36,14,16500,625,Government,46140,105360,0.3729,8.04,0.0,93,7,1
CUST-02704,Kavindi De Silva,359000,1800000,1170000,48,17,150500,484,Private Sector,51939,156561,0.5639,5.01,0.65,72,28,1
CUST-01662,Nimal Fernando,791000,15000000,21740000,72,17,10500,706,Business Owner,333692,446808,0.4351,18.96,1.45,95,5,1
CUST-00501,Zainab Gunaratne,44000,650000,0,48,13,7500,502,Private Sector,17438,19062,0.5668,14.77,0.0,25,75,0
CUST-00481,Nipuni Munasinghe,37000,1100000,0,48,13,15000,530,Private Sector,29510,-7510,1.203,29.73,0.0,0,100,0
CUST-04582,Zainab Dissanayake,733000,15000000,18780000,84,17,76000,761,Private Sector,306537,350463,0.5219,20.46,1.25,95,5,1
CUST-01390,Manjula Riaz,231000,5800000,6860000,48,14,15500,804,Government,158494,57006,0.7532,25.11,1.18,95,5,1
CUST-01695,Pradeep Seneviratne,34000,500000,340000,48,14,8500,690,Private Sector,13663,11837,0.6519,14.71,0.68,31,69,0
CUST-02815,Fathima Peiris,114000,2500000,0,48,16,23500,784,Government,70851,19649,0.8276,21.93,0.0,43,57,1
CUST-01066,Nirosha Weerasinghe,61000,1500000,1620000,48,14,17500,736,Government,40990,2510,0.9589,24.59,1.08,0,100,0
CUST-00090,Thilini Rajapaksa,438000,10950000,10930000,84,18,128000,817,Government,230145,79855,0.8177,25.0,1.0,95,5,1
CUST-03951,Malith Hettiarachchi,93000,2300000,0,60,16,13500,827,Government,55932,23568,0.7466,24.73,0.0,56,44,0
CUST-04645,Isuru Munasinghe,211000,4200000,5420000,48,13,35000,776,Government,112675,63325,0.6999,19.91,1.29,95,5,1
CUST-00638,Zainab Liyanage,133000,2650000,3400000,36,14,19000,592,Government,90571,23429,0.8238,19.92,1.28,46,54,0
CUST-03949,Malith Wickramasinghe,73000,600000,0,24,12,16500,578,Private Sector,28244,28256,0.6129,8.22,0.0,41,59,1
CUST-02495,Thilini Gamage,220000,4850000,0,48,12,95000,683,Business Owner,127719,-2719,1.0124,22.05,0.0,0,100,0
CUST-03870,Malith Jayasinghe,221000,4850000,5470000,60,17,60500,789,Government,120535,39965,0.8192,21.95,1.13,76,24,1
CUST-02465,Tharindu Gamage,83000,2500000,2210000,36,13,14500,667,Self-Employed,84235,-15735,1.1896,30.12,0.88,0,100,0
CUST-00035,Manjula Jayasinghe,46000,900000,0,48,17,14500,545,Senior Mgmt,25970,5530,0.8798,19.57,0.0,0,100,0
CUST-02008,Chamara Liyanage,155000,1550000,1450000,36,15,37500,713,Government,53731,63769,0.5886,10.0,0.94,94,6,1
CUST-02359,Ravi Herath,233000,2350000,0,36,18,0,644,Senior Mgmt,84958,148042,0.3646,10.09,0.0,91,9,1
CUST-02745,Nuwan Gunaratne,166000,2500000,1810000,48,15,69000,578,Self-Employed,69577,27423,0.8348,15.06,0.72,32,68,0
CUST-03399,Mohamed Peiris,452000,15000000,23330000,72,15,187500,789,Private Sector,317175,-52675,1.1165,33.19,1.56,0,100,0
CUST-00938,Malith Silva,94000,1900000,0,60,16,35500,739,Private Sector,46204,12296,0.8692,20.21,0.0,23,77,0
CUST-00397,Isuru Fernando,175000,3150000,3450000,48,12,77000,508,Private Sector,82952,15048,0.914,18.0,1.1,26,74,0
CUST-00990,Chathura Jayawardena,741000,7400000,9940000,84,18,4500,719,Self-Employed,155532,580968,0.216,9.99,1.34,95,5,1
CUST-02270,Ruwan Mendis,41000,800000,0,36,12,0,781,Government,26571,14429,0.6481,19.51,0.0,40,60,1
CUST-02677,Sachini Hettiarachchi,198000,2950000,3710000,36,17,69000,767,Private Sector,105176,23824,0.8797,14.9,1.26,57,43,0
CUST-02635,Kasun Herath,719000,5750000,7360000,60,15,47500,658,Private Sector,136792,534708,0.2563,8.0,1.28,95,5,1
CUST-02135,Nirosha Wickramasinghe,423000,12700000,17030000,72,14,50500,751,Senior Mgmt,261693,110807,0.738,30.02,1.34,95,5,1
CUST-03634,Kumar Silva,53000,1150000,0,36,13,500,701,Private Sector,38748,13752,0.7405,21.7,0.0,26,74,0
CUST-03066,Nipuni Peiris,151000,3000000,3100000,48,12,71000,550,Business Owner,79002,998,0.9934,19.87,1.03,0,100,0
CUST-00268,Kavindi Silva,649000,9750000,0,72,18,64500,713,Senior Mgmt,222376,362124,0.442,15.02,0.0,95,5,1
CUST-01855,Amal Weerasinghe,95000,500000,240000,48,16,18000,724,Senior Mgmt,14170,62830,0.3386,5.26,0.48,94,6,0
CUST-00229,Chamara Peiris,48000,950000,460000,24,15,4500,632,Private Sector,46062,-2562,1.0534,19.79,0.48,0,100,0
CUST-01211,Mahesh Seneviratne,43000,1500000,0,48,18,7000,580,Government,44062,-8062,1.1875,34.88,0.0,0,100,0
CUST-03411,Sachini Abeysekara,213000,4250000,0,48,14,23000,682,Private Sector,116138,73862,0.6532,19.95,0.0,73,27,1
CUST-01086,Nirosha Cassim,125000,600000,480000,24,12,16000,691,Government,28244,80756,0.354,4.8,0.8,95,5,1
CUST-04076,Ruwan Ekanayake,213000,3200000,0,60,18,14000,747,Self-Employed,81259,117741,0.4472,15.02,0.0,82,18,1
CUST-00741,Nipuni Seneviratne,783000,15000000,20010000,72,13,71500,783,Government,301112,410388,0.4759,19.16,1.33,95,5,1
CUST-04155,Ravi Gunaratne,183000,4600000,2890000,60,15,28000,665,Private Sector,109434,45566,0.751,25.14,0.63,69,31,0
CUST-02123,Pradeep Amarasekara,172000,5150000,7130000,48,14,80500,656,Self-Employed,140731,-49231,1.2862,29.94,1.38,0,100,0
CUST-00661,Malith Kumar,204000,2450000,0,60,15,16000,828,Government,58285,129715,0.3641,12.01,0.0,95,5,1
CUST-02252,Kasun Dissanayake,176000,5300000,7930000,72,17,2500,874,Government,117904,55596,0.6841,30.11,1.5,95,5,1
CUST-02705,Chaminda Seneviratne,145000,2900000,2130000,36,17,39000,609,Private Sector,103393,2607,0.982,20.0,0.73,0,100,0
CUST-01459,Roshan Fernando,214000,5350000,8170000,60,18,58000,550,Self-Employed,135855,20145,0.9059,25.0,1.53,32,68,0
